nama_tempat_wisata,link,latitude,longitude,rating,jumlah_rating,kategori
Gunung Dago,https://www.google.com/maps/place/Gunung+Dago/data=!4m7!3m6!1s0x2e69e3d4f9b3ceef:0x6efc7787eaacb0c6!8m2!3d-6.3858333!4d106.5847222!16s%2Fg%2F11b_2lrzs5!19sChIJ786z-dTjaS4RxrCs6od3_G4?authuser=0&hl=id&rclk=1,-6.3858333,106.5847222,4.5,768.0,Alam
The Madagascar Water Themepark,https://www.google.com/maps/place/The+Madagascar+Water+Themepark/data=!4m7!3m6!1s0x2e69e2573c725a37:0x7217c82be26f3e74!8m2!3d-6.352325!4d106.5720435!16s%2Fg%2F11c7sqh6sb!19sChIJN1pyPFfiaS4RdD5v4ivIF3I?authuser=0&hl=id&rclk=1,-6.352325,106.5720435,4.1,1131.0,Umum
Taman Kelapa Gading VII,https://www.google.com/maps/place/Taman+Kelapa+Gading+VII/data=!4m7!3m6!1s0x2e69e25cba28821b:0x1c9b32bdfe9a1b49!8m2!3d-6.3581083!4d106.563208!16s%2Fg%2F11clh0kmm_!19sChIJG4IoulziaS4RSRua_r0ymxw?authuser=0&hl=id&rclk=1,-6.3581083,106.563208,4.0,160.0,Alam
M.A Outdoor Rent,https://www.google.com/maps/place/M.A+Outdoor+Rent/data=!4m7!3m6!1s0x2e42095ab5813085:0xb5fcfdd786596c32!8m2!3d-6.3554511!4d106.5334599!16s%2Fg%2F11v6_663mm!19sChIJhTCBtVoJQi4RMmxZhtf9_LU?authuser=0&hl=id&rclk=1,-6.3554511,106.5334599,5.0,178.0,Umum
Boash Water Park,https://www.google.com/maps/place/Boash+Water+Park/data=!4m7!3m6!1s0x2e69c3b87fff2557:0xf2fcb792cc8f6f3a!8m2!3d-6.5359529!4d106.7414789!16s%2Fg%2F11jnstz_t1!19sChIJVyX_f7jDaS4ROm-PzJK3_PI?authuser=0&hl=id&rclk=1,-6.5359529,106.7414789,4.4,2962.0,Rekreasi
Gunung Munara Rumpin,https://www.google.com/maps/place/Gunung+Munara+Rumpin/data=!4m7!3m6!1s0x2e69e75e5e9627bf:0x98f90de5f79a1b84!8m2!3d-6.4534871!4d106.6286602!16s%2Fg%2F11j84vtc91!19sChIJvyeWXl7naS4RhBua9-UN-Zg?authuser=0&hl=id&rclk=1,-6.4534871,106.6286602,4.6,422.0,Alam
Gunung talaga,https://www.google.com/maps/place/Gunung+talaga/data=!4m7!3m6!1s0x2e69e164ad865429:0x560b76ff081be2a8!8m2!3d-6.4120864!4d106.6156237!16s%2Fg%2F11h8j0f2s5!19sChIJKVSGrWThaS4RqOIbCP92C1Y?authuser=0&hl=id&rclk=1,-6.4120864,106.6156237,4.3,101.0,Alam
Curug Cidurian,https://www.google.com/maps/place/Curug+Cidurian/data=!4m7!3m6!1s0x2e4279e14f5f8b79:0x3a0e0d7295cea6d0!8m2!3d-6.6799494!4d106.4973922!16s%2Fg%2F11hhhq_bqv!19sChIJeYtfT-F5Qi4R0KbOlXINDjo?authuser=0&hl=id&rclk=1,-6.6799494,106.4973922,4.7,333.0,Alam
KP TRADISIONAL ADAT URUG,https://www.google.com/maps/place/KP+TRADISIONAL+ADAT+URUG/data=!4m7!3m6!1s0x2e427794e6ff5d57:0x38a301975d86b55a!8m2!3d-6.6207981!4d106.5092992!16s%2Fg%2F11b7rtp11x!19sChIJV13_5pR3Qi4RWrWGXZcBozg?authuser=0&hl=id&rclk=1,-6.6207981,106.5092992,4.5,354.0,Budaya
Wisata jungle blessing,https://www.google.com/maps/place/Wisata+jungle+blessing/data=!4m7!3m6!1s0x2e69b98f44ca0673:0xa128cac87f361efe!8m2!3d-6.5724449!4d106.9647031!16s%2Fg%2F11llln307z!19sChIJcwbKRI-5aS4R_h42f8jKKKE?authuser=0&hl=id&rclk=1,-6.5724449,106.9647031,4.1,220.0,Umum
"Curug Arca, Jonggol: Bhutan Van Java","https://www.google.com/maps/place/Curug+Arca,+Jonggol:+Bhutan+Van+Java/data=!4m7!3m6!1s0x2e69b0d59138bd57:0xa990734a37cc7161!8m2!3d-6.6573485!4d107.014723!16s%2Fg%2F11g64dyn24!19sChIJV704kdWwaS4RYXHMN0pzkKk?authuser=0&hl=id&rclk=1",-6.6573485,107.014723,4.3,241.0,Alam
Jangkar Eco Park,https://www.google.com/maps/place/Jangkar+Eco+Park/data=!4m7!3m6!1s0x2e69bbb6d93968a3:0x69b14ac33e1f063!8m2!3d-6.589931!4d107.0197193!16s%2Fg%2F11krwzb38z!19sChIJo2g52ba7aS4RY_DhM6wUmwY?authuser=0&hl=id&rclk=1,-6.589931,107.0197193,4.6,412.0,Alam
"Villa Patung Kuda, Puncak Dua Jonggol","https://www.google.com/maps/place/Villa+Patung+Kuda,+Puncak+Dua+Jonggol/data=!4m7!3m6!1s0x2e69bb2b33b6881b:0xcbab2bd9b392fd79!8m2!3d-6.589931!4d107.0197193!16s%2Fg%2F11fqp82g71!19sChIJG4i2Myu7aS4Ref2Ss9krq8s?authuser=0&hl=id&rclk=1",-6.589931,107.0197193,4.7,175.0,Rekreasi
WISATA CADAS NGAMPAR,https://www.google.com/maps/place/WISATA+CADAS+NGAMPAR/data=!4m7!3m6!1s0x2e69b998113cce13:0xfdd5cd761adea061!8m2!3d-6.5864923!4d106.9653756!16s%2Fg%2F11hg26kp9c!19sChIJE848EZi5aS4RYaDeGnbN1f0?authuser=0&hl=id&rclk=1,-6.5864923,106.9653756,4.6,220.0,Umum
Wisata Leuwi Hejo,https://www.google.com/maps/place/Wisata+Leuwi+Hejo/data=!4m7!3m6!1s0x2e69b90365299b65:0x16ae1e65025f961!8m2!3d-6.5836729!4d106.9545448!16s%2Fg%2F11nnqj2xbl!19sChIJZZspZQO5aS4RYfklUObhagE?authuser=0&hl=id&rclk=1,-6.5836729,106.9545448,4.1,157.0,Umum
"Curug Cisarua, Jonggol","https://www.google.com/maps/place/Curug+Cisarua,+Jonggol/data=!4m7!3m6!1s0x2e69b0cc061a4105:0x5f7a13caa310acde!8m2!3d-6.6467952!4d107.011909!16s%2Fg%2F11dfmgxzvz!19sChIJBUEaBsywaS4R3qwQo8oTel8?authuser=0&hl=id&rclk=1",-6.6467952,107.011909,4.4,126.0,Alam
Villar coffee homestay,https://www.google.com/maps/place/Villar+coffee+homestay/data=!4m7!3m6!1s0x2e69b9b399cb6023:0x86e0a6a285a075a6!8m2!3d-6.5950448!4d106.9607006!16s%2Fg%2F11ddzcpq83!19sChIJI2DLmbO5aS4RpnWghaKm4IY?authuser=0&hl=id&rclk=1,-6.5950448,106.9607006,4.4,375.0,Rekreasi
Kolam Renang The Green Villa's,https://www.google.com/maps/place/Kolam+Renang+The+Green+Villa%27s/data=!4m7!3m6!1s0x2e69bb1bb6411a5b:0x3ce5773970395940!8m2!3d-6.5995044!4d107.0240416!16s%2Fg%2F11pqvh6n7c!19sChIJWxpBthu7aS4RQFk5cDl35Tw?authuser=0&hl=id&rclk=1,-6.5995044,107.0240416,4.7,103.0,Rekreasi
The Green Villa's,https://www.google.com/maps/place/The+Green+Villa%27s/data=!4m7!3m6!1s0x2e69bb24dbb19f27:0x1edf948c21e0bbe9!8m2!3d-6.5996407!4d107.0259415!16s%2Fg%2F11jcby11r_!19sChIJJ5-x2yS7aS4R6bvgIYyU3x4?authuser=0&hl=id&rclk=1,-6.5996407,107.0259415,4.6,1251.0,Rekreasi
"Glamping Rawa Cangkuang, Jonggol","https://www.google.com/maps/place/Glamping+Rawa+Cangkuang,+Jonggol/data=!4m7!3m6!1s0x2e69b7a0a2cc7965:0xaa7fc9a2f2cb588c!8m2!3d-6.6263125!4d106.9800625!16s%2Fg%2F11k9z6cp91!19sChIJZXnMoqC3aS4RjFjL8qLJf6o?authuser=0&hl=id&rclk=1",-6.6263125,106.9800625,4.5,118.0,Alam
"Outbond Ciherang, Jonggol","https://www.google.com/maps/place/Outbond+Ciherang,+Jonggol/data=!4m7!3m6!1s0x2e69b74c561ee6c7:0x3706579afabf87f1!8m2!3d-6.6357514!4d107.003319!16s%2Fg%2F11c1q4ss3r!19sChIJx-YeVky3aS4R8Ye_-ppXBjc?authuser=0&hl=id&rclk=1",-6.6357514,107.003319,4.4,455.0,Umum
Villa Khayangan,https://www.google.com/maps/place/Villa+Khayangan/data=!4m7!3m6!1s0x2e69b0b48fa4c4f1:0xdefce36e225afdc0!8m2!3d-6.6345191!4d107.0096428!16s%2Fg%2F11fx8zlj2p!19sChIJ8cSkj7SwaS4RwP1aIm7j_N4?authuser=0&hl=id&rclk=1,-6.6345191,107.0096428,4.5,9652.0,Rekreasi
Puncak palasari bgr,https://www.google.com/maps/place/Puncak+palasari+bgr/data=!4m7!3m6!1s0x2e69b93345d87acd:0x4a9c1d7eb403b70!8m2!3d-6.5980732!4d106.9763094!16s%2Fg%2F11fn2_2d55!19sChIJzXrYRTO5aS4RcDtA69fBqQQ?authuser=0&hl=id&rclk=1,-6.5980732,106.9763094,4.6,146.0,Alam
"VILLA FAJAR ALAM, PUNCAK 2 JONGGOL","https://www.google.com/maps/place/VILLA+FAJAR+ALAM,+PUNCAK+2+JONGGOL/data=!4m7!3m6!1s0x2e69b1e197e9ee9b:0x65aaf09403b4713!8m2!3d-6.6460309!4d107.01502!16s%2Fg%2F11rk4tfjz8!19sChIJm-7pl-GxaS4RE0c7QAmvWgY?authuser=0&hl=id&rclk=1",-6.6460309,107.01502,4.5,102.0,Rekreasi
Lembah Pinus Camp & Cafe,https://www.google.com/maps/place/Lembah+Pinus+Camp+%26+Cafe/data=!4m7!3m6!1s0x2e69b1e63870d849:0x17d0ce035fff00ed!8m2!3d-6.6353817!4d107.0099379!16s%2Fg%2F11jwsx0qp1!19sChIJSdhwOOaxaS4R7QD_XwPO0Bc?authuser=0&hl=id&rclk=1,-6.6353817,107.0099379,4.5,217.0,Umum
Bukit Geulis,https://www.google.com/maps/place/Bukit+Geulis/data=!4m7!3m6!1s0x2e69c8773a389e07:0xa30b082eeb366410!8m2!3d-6.6301599!4d106.8786994!16s%2Fg%2F11gbv3x67w!19sChIJB544OnfIaS4REGQ26y4IC6M?authuser=0&hl=id&rclk=1,-6.6301599,106.8786994,4.6,1934.0,Alam
Curug Cibedug Girang,https://www.google.com/maps/place/Curug+Cibedug+Girang/data=!4m7!3m6!1s0x2e69c63d4f06ae67:0xdb59d2d576627a95!8m2!3d-6.61603!4d106.8421878!16s%2Fg%2F11dy9wvfnm!19sChIJZ64GTz3GaS4RlXpidtXSWds?authuser=0&hl=id&rclk=1,-6.61603,106.8421878,4.3,123.0,Alam
Rafting Kalibaru.com,https://www.google.com/maps/place/Rafting+Kalibaru.com/data=!4m7!3m6!1s0x2e69c660cd8c67c9:0x252daa5a1a804940!8m2!3d-6.590632!4d106.839253!16s%2Fg%2F11c1pgzm7_!19sChIJyWeMzWDGaS4RQEmAGlqqLSU?authuser=0&hl=id&rclk=1,-6.590632,106.839253,4.3,231.0,Umum
New Panjang Jiwo Resto Fishing & Resort,https://www.google.com/maps/place/New+Panjang+Jiwo+Resto+Fishing+%26+Resort/data=!4m7!3m6!1s0x2e69c6f412909c93:0xa39a62984a1c285f!8m2!3d-6.5807605!4d106.8459771!16s%2Fg%2F11bc7s74vf!19sChIJk5yQEvTGaS4RXygcSphimqM?authuser=0&hl=id&rclk=1,-6.5807605,106.8459771,4.5,2890.0,Rekreasi
Bumi Gumati,https://www.google.com/maps/place/Bumi+Gumati/data=!4m7!3m6!1s0x2e69c6f56d510c99:0xc274d9510d63b847!8m2!3d-6.583938!4d106.8431213!16s%2Fg%2F1q5gl9m3r!19sChIJmQxRbfXGaS4RR7hjDVHZdMI?authuser=0&hl=id&rclk=1,-6.583938,106.8431213,4.3,4186.0,Umum
Bumi Perkemahan Pramuka Cimandala,https://www.google.com/maps/place/Bumi+Perkemahan+Pramuka+Cimandala/data=!4m7!3m6!1s0x2e69c166c73e5b03:0x75778d3204db8525!8m2!3d-6.5209189!4d106.8247514!16s%2Fg%2F11bbrm3h1t!19sChIJA1s-x2bBaS4RJYXbBDKNd3U?authuser=0&hl=id&rclk=1,-6.5209189,106.8247514,4.3,1657.0,Umum
Talaga Cikeas Resort dan Outbound,https://www.google.com/maps/place/Talaga+Cikeas+Resort+dan+Outbound/data=!4m7!3m6!1s0x2e69c6f42ec7dd4b:0x4d5145ea65efa944!8m2!3d-6.5828454!4d106.8458685!16s%2Fg%2F1pv2hzc2k!19sChIJS93HLvTGaS4RRKnvZepFUU0?authuser=0&hl=id&rclk=1,-6.5828454,106.8458685,4.4,1459.0,Rekreasi
Alun-Alun Gumati,https://www.google.com/maps/place/Alun-Alun+Gumati/data=!4m7!3m6!1s0x2e69c6f500d9c0c1:0x463eef2d1667c9ac!8m2!3d-6.5835558!4d106.8440329!16s%2Fg%2F11cn5g4bkg!19sChIJwcDZAPXGaS4RrMlnFi3vPkY?authuser=0&hl=id&rclk=1,-6.5835558,106.8440329,4.0,716.0,Umum
Asyana Sentul Bogor,https://www.google.com/maps/place/Asyana+Sentul+Bogor/data=!4m7!3m6!1s0x2e69c7b2df8c8ae1:0x996507db78ca9b53!8m2!3d-6.585949!4d106.84902!16s%2Fg%2F11sj5tkyf_!19sChIJ4YqM37LHaS4RU5vKeNsHZZk?authuser=0&hl=id&rclk=1,-6.585949,106.84902,4.6,1063.0,Umum
Danau Vila Bogor Indah,https://www.google.com/maps/place/Danau+Vila+Bogor+Indah/data=!4m7!3m6!1s0x2e69c3fe480353ef:0xef5b10b99eeea23!8m2!3d-6.5416121!4d106.8166814!16s%2Fg%2F11c0vp9yh3!19sChIJ71MDSP7DaS4RI-rumQux9Q4?authuser=0&hl=id&rclk=1,-6.5416121,106.8166814,4.0,490.0,Alam
Taman Air Mancur,https://www.google.com/maps/place/Taman+Air+Mancur/data=!4m7!3m6!1s0x2e69c59b838fae27:0x278a3977a0209e79!8m2!3d-6.58128!4d106.7967935!16s%2Fg%2F11h830b7tb!19sChIJJ66Pg5vFaS4ReZ4goHc5iic?authuser=0&hl=id&rclk=1,-6.58128,106.7967935,4.6,850.0,Alam
Desa Gumati Resto & Resort,https://www.google.com/maps/place/Desa+Gumati+Resto+%26+Resort/data=!4m7!3m6!1s0x2e69c7a7433f560b:0x85a702b902fadae4!8m2!3d-6.5812656!4d106.8455212!16s%2Fg%2F11trc1c8_9!19sChIJC1Y_Q6fHaS4R5Nr6ArkCp4U?authuser=0&hl=id&rclk=1,-6.5812656,106.8455212,4.6,487.0,Rekreasi
Diga Park,https://www.google.com/maps/place/Diga+Park/data=!4m7!3m6!1s0x2e69c297518aa977:0x66f2cc452368cdbc!8m2!3d-6.4761227!4d106.7523387!16s%2Fg%2F11c1q8q8tj!19sChIJd6mKUZfCaS4RvM1oI0XM8mY?authuser=0&hl=id&rclk=1,-6.4761227,106.7523387,4.5,363.0,Alam
Vihara Sian Jin Ku Poh,https://www.google.com/maps/place/Vihara+Sian+Jin+Ku+Poh/data=!4m7!3m6!1s0x2e69c2ec54af4083:0xbd43798d616cff47!8m2!3d-6.4814371!4d106.7497304!16s%2Fg%2F11b7c60n_l!19sChIJg0CvVOzCaS4RR_9sYY15Q70?authuser=0&hl=id&rclk=1,-6.4814371,106.7497304,4.8,325.0,Umum
Palapa Enterprise,https://www.google.com/maps/place/Palapa+Enterprise/data=!4m7!3m6!1s0x2e69e90727f5e195:0x914bc39d65fcfd07!8m2!3d-6.4476947!4d106.7589261!16s%2Fg%2F11gjnbhn0w!19sChIJleH1JwfpaS4RB_38ZZ3DS5E?authuser=0&hl=id&rclk=1,-6.4476947,106.7589261,4.4,125.0,Umum
Garuda Waterland,https://www.google.com/maps/place/Garuda+Waterland/data=!4m7!3m6!1s0x2e69c291a769af1f:0x55ff031966b22e09!8m2!3d-6.4784585!4d106.7557207!16s%2Fg%2F11f39fkmw5!19sChIJH69pp5HCaS4RCS6yZhkD_1U?authuser=0&hl=id&rclk=1,-6.4784585,106.7557207,4.2,1239.0,Umum
Trigada & Gino Nursery,https://www.google.com/maps/place/Trigada+%26+Gino+Nursery/data=!4m7!3m6!1s0x2e69e81786ad42f5:0x405150902c157279!8m2!3d-6.455149!4d106.7444787!16s%2Fg%2F11g6mj5sgc!19sChIJ9UKthhfoaS4ReXIVLJBQUUA?authuser=0&hl=id&rclk=1,-6.455149,106.7444787,4.4,120.0,Umum
Vihara Buddha Dharma & 8 Pho Sat,https://www.google.com/maps/place/Vihara+Buddha+Dharma+%26+8+Pho+Sat/data=!4m7!3m6!1s0x2e69c2950b581f6f:0x76e5829d277791f5!8m2!3d-6.4838051!4d106.7486915!16s%2Fg%2F11b6_nq8vl!19sChIJbx9YC5XCaS4R9ZF3J52C5XY?authuser=0&hl=id&rclk=1,-6.4838051,106.7486915,4.7,365.0,Umum
Lengkah Kopi Kebon Jati,https://www.google.com/maps/place/Lengkah+Kopi+Kebon+Jati/data=!4m7!3m6!1s0x2e69c355da4f6657:0x1b8f78a097ef6fbc!8m2!3d-6.4844381!4d106.7705598!16s%2Fg%2F11k3hp08ck!19sChIJV2ZP2lXDaS4RvG_vl6B4jxs?authuser=0&hl=id&rclk=1,-6.4844381,106.7705598,4.6,287.0,Umum
Atsiri Permai,https://www.google.com/maps/place/Atsiri+Permai/data=!4m7!3m6!1s0x2e69e9e9d7cae239:0xbd6c54bdf775a975!8m2!3d-6.4448292!4d106.7913714!16s%2Fg%2F11fpmjynmf!19sChIJOeLK1-npaS4Rdal1971UbL0?authuser=0&hl=id&rclk=1,-6.4448292,106.7913714,4.6,173.0,Umum
Water Park SKI,https://www.google.com/maps/place/Water+Park+SKI/data=!4m7!3m6!1s0x2e69c6017b9b1f4b:0x5dda1a9a9a6512ed!8m2!3d-6.6239703!4d106.8234627!16s%2Fg%2F11dybbzyhr!19sChIJSx-bewHGaS4R7RJlmpoa2l0?authuser=0&hl=id&rclk=1,-6.6239703,106.8234627,4.4,1168.0,Rekreasi
Empang Mang HADE,https://www.google.com/maps/place/Empang+Mang+HADE/data=!4m7!3m6!1s0x2e69c387775499b1:0xd8417f8bd8042f75!8m2!3d-6.4741045!4d106.7643818!16s%2Fg%2F11mnc2p4v7!19sChIJsZlUd4fDaS4RdS8E2It_Qdg?authuser=0&hl=id&rclk=1,-6.4741045,106.7643818,4.5,579.0,Umum
Taman Sari Ciapus,https://www.google.com/maps/place/Taman+Sari+Ciapus/data=!4m7!3m6!1s0x2e69cf8e1abef771:0x50bfe53c8098c030!8m2!3d-6.6724416!4d106.7337001!16s%2Fg%2F11hyxtqsbr!19sChIJcfe-Go7PaS4RMMCYgDzlv1A?authuser=0&hl=id&rclk=1,-6.6724416,106.7337001,4.6,152.0,Alam
Bogor Treetop Zipline Adventure,https://www.google.com/maps/place/Bogor+Treetop+Zipline+Adventure/data=!4m7!3m6!1s0x2e69cf3f2a035023:0x4b949cdb59feab80!8m2!3d-6.6687641!4d106.7283983!16s%2Fg%2F11n_tmwph9!19sChIJI1ADKj_PaS4RgKv-WduclEs?authuser=0&hl=id&rclk=1,-6.6687641,106.7283983,4.8,236.0,Umum
Sungai Citiis,https://www.google.com/maps/place/Sungai+Citiis/data=!4m7!3m6!1s0x2e69cfb4dcd89c87:0xc245aaffa3313d49!8m2!3d-6.6699677!4d106.7506786!16s%2Fg%2F11dxc10pzb!19sChIJh5zY3LTPaS4RST0xo_-qRcI?authuser=0&hl=id&rclk=1,-6.6699677,106.7506786,4.4,115.0,Alam
Warung Kopi Pura Ciapus,https://www.google.com/maps/place/Warung+Kopi+Pura+Ciapus/data=!4m7!3m6!1s0x2e69cfd1f011ceb1:0x93cefa2fa2330897!8m2!3d-6.6660736!4d106.7349181!16s%2Fg%2F11df81r9__!19sChIJsc4R8NHPaS4Rlwgzoi_6zpM?authuser=0&hl=id&rclk=1,-6.6660736,106.7349181,4.4,259.0,Umum
Herman Lantang Camp,https://www.google.com/maps/place/Herman+Lantang+Camp/data=!4m7!3m6!1s0x2e69cfd42e0f4aeb:0x40b9aa6c3f1fba0b!8m2!3d-6.667461!4d106.726525!16s%2Fg%2F11clhqx7p7!19sChIJ60oPLtTPaS4RC7ofP2yquUA?authuser=0&hl=id&rclk=1,-6.667461,106.726525,4.7,395.0,Umum
Saung Abah Jovi,https://www.google.com/maps/place/Saung+Abah+Jovi/data=!4m7!3m6!1s0x2e69cfb7ab3d8cc9:0x25603169269541df!8m2!3d-6.6588155!4d106.7307401!16s%2Fg%2F11qg1kcvjz!19sChIJyYw9q7fPaS4R30GVJmkxYCU?authuser=0&hl=id&rclk=1,-6.6588155,106.7307401,4.7,103.0,Umum
Bumi Perkemahan Sukamantri,https://www.google.com/maps/place/Bumi+Perkemahan+Sukamantri/data=!4m7!3m6!1s0x2e69ce495e8d26db:0x46e991235dd271d0!8m2!3d-6.6750719!4d106.7511192!16s%2Fg%2F1q62hz4qx!19sChIJ2yaNXknOaS4R0HHSXSOR6UY?authuser=0&hl=id&rclk=1,-6.6750719,106.7511192,4.5,1677.0,Umum
Wisata Puncak Pinus Cikalong-kulon cianjur,https://www.google.com/maps/place/Wisata+Puncak+Pinus+Cikalong-kulon+cianjur/data=!4m7!3m6!1s0x2e69a90651f487f1:0x8c4ca9f5e6482eeb!8m2!3d-6.6617387!4d107.1962434!16s%2Fg%2F11fclj388k!19sChIJ8Yf0UQapaS4R6y5I5vWpTIw?authuser=0&hl=id&rclk=1,-6.6617387,107.1962434,4.4,1874.0,Alam
Wisata Kampoeng Ciherang,https://www.google.com/maps/place/Wisata+Kampoeng+Ciherang/data=!4m7!3m6!1s0x2e68d9640b7fef01:0xb54c7b40079f4502!8m2!3d-6.8293636!4d107.7978925!16s%2Fg%2F11c60m3xf2!19sChIJAe9_C2TZaC4RAkWfB0B7TLU?authuser=0&hl=id&rclk=1,-6.8293636,107.7978925,4.3,3384.0,Budaya
Curug Ciputri Tenjolaya,https://www.google.com/maps/place/Curug+Ciputri+Tenjolaya/data=!4m7!3m6!1s0x2e69d1831597ce69:0xa94590aa078609b0!8m2!3d-6.676436!4d106.7063941!16s%2Fg%2F11c4lbdrst!19sChIJac6XFYPRaS4RsAmGB6qQRak?authuser=0&hl=id&rclk=1,-6.676436,106.7063941,4.4,1162.0,Alam
NEW CIPUTRI BOGOR,https://www.google.com/maps/place/NEW+CIPUTRI+BOGOR/data=!4m7!3m6!1s0x2e69d1c5e2354e8b:0xd8dac308b729bed0!8m2!3d-6.6765068!4d106.7064286!16s%2Fg%2F11f2rx4lbf!19sChIJi0414sXRaS4R0L4ptwjD2tg?authuser=0&hl=id&rclk=1,-6.6765068,106.7064286,4.5,179.0,Umum
Balong Mutiara ENDAH,https://www.google.com/maps/place/Balong+Mutiara+ENDAH/data=!4m7!3m6!1s0x2e69d1dff99a1137:0xaca13da9e6cc96fa!8m2!3d-6.6799556!4d106.6944311!16s%2Fg%2F11qq98w4vb!19sChIJNxGa-d_RaS4R-pbM5qk9oaw?authuser=0&hl=id&rclk=1,-6.6799556,106.6944311,4.7,169.0,Umum
Kolam Renang Aldepos,https://www.google.com/maps/place/Kolam+Renang+Aldepos/data=!4m7!3m6!1s0x2e69d075ad011c0b:0x17620d182682776b!8m2!3d-6.6339567!4d106.6957162!16s%2Fg%2F11f4qlhj5v!19sChIJCxwBrXXQaS4Ra3eCJhgNYhc?authuser=0&hl=id&rclk=1,-6.6339567,106.6957162,4.2,1576.0,Rekreasi
Wisata Alam Curug Hiji,https://www.google.com/maps/place/Wisata+Alam+Curug+Hiji/data=!4m7!3m6!1s0x2e69d124453c5b33:0x42f08bab21d4083d!8m2!3d-6.6700146!4d106.7141895!16s%2Fg%2F11h03dmgyp!19sChIJM1s8RSTRaS4RPQjUIauL8EI?authuser=0&hl=id&rclk=1,-6.6700146,106.7141895,4.4,263.0,Alam
Bogor Sky Garden,https://www.google.com/maps/place/Bogor+Sky+Garden/data=!4m7!3m6!1s0x2e69c5dbd161e639:0x2ad005a486818b38!8m2!3d-6.6055954!4d106.7955341!16s%2Fg%2F11q1lsj5dk!19sChIJOeZh0dvFaS4ROIuBhqQF0Co?authuser=0&hl=id&rclk=1,-6.6055954,106.7955341,4.7,261.0,Alam
Lawang Suryakencana,https://www.google.com/maps/place/Lawang+Suryakencana/data=!4m7!3m6!1s0x2e69c5c148c983e1:0x7756376207fe4a0f!8m2!3d-6.6032729!4d106.7989098!16s%2Fg%2F11ggsg9sxh!19sChIJ4YPJSMHFaS4RD0r-B2I3Vnc?authuser=0&hl=id&rclk=1,-6.6032729,106.7989098,4.6,1132.0,Umum
Taman Meksiko,https://www.google.com/maps/place/Taman+Meksiko/data=!4m7!3m6!1s0x2e69c5c400d57233:0x1355d0edbbce6616!8m2!3d-6.6022434!4d106.8003444!16s%2Fg%2F1pzt8hvhy!19sChIJM3LVAMTFaS4RFmbOu-3QVRM?authuser=0&hl=id&rclk=1,-6.6022434,106.8003444,4.6,1977.0,Alam
Inti Agro Wisata Edukatif Bogor,https://www.google.com/maps/place/Inti+Agro+Wisata+Edukatif+Bogor/data=!4m7!3m6!1s0x2e69c4ed0efbbeff:0xb159f94a844810f5!8m2!3d-6.5701061!4d106.7568515!16s%2Fg%2F11c52_krg5!19sChIJ_777Du3EaS4R9RBIhEr5WbE?authuser=0&hl=id&rclk=1,-6.5701061,106.7568515,4.4,145.0,Rekreasi
Museum Nasional Sejarah Alam Indonesia,https://www.google.com/maps/place/Museum+Nasional+Sejarah+Alam+Indonesia/data=!4m7!3m6!1s0x2e69c5c7ecfdf1fb:0x3d21300babc6c190!8m2!3d-6.5991204!4d106.7940571!16s%2Fg%2F12lktc9jx!19sChIJ-_H97MfFaS4RkMHGqwswIT0?authuser=0&hl=id&rclk=1,-6.5991204,106.7940571,4.6,1305.0,Budaya
Alun-Alun Kota Bogor,https://www.google.com/maps/place/Alun-Alun+Kota+Bogor/data=!4m7!3m6!1s0x2e69c574e26d396d:0x98161550994480f9!8m2!3d-6.5945848!4d106.7915011!16s%2Fg%2F11rrrx1flh!19sChIJbTlt4nTFaS4R-YBEmVAVFpg?authuser=0&hl=id&rclk=1,-6.5945848,106.7915011,4.6,5261.0,Umum
Taman Peranginan,https://www.google.com/maps/place/Taman+Peranginan/data=!4m7!3m6!1s0x2e69c43520ed6f4f:0x655239e7c444f3a2!8m2!3d-6.586952!4d106.7971666!16s%2Fg%2F11c0rtywnh!19sChIJT2_tIDXEaS4RovNExOc5UmU?authuser=0&hl=id&rclk=1,-6.586952,106.7971666,4.5,1638.0,Alam
Taman Ekspresi Sempur Bogor,https://www.google.com/maps/place/Taman+Ekspresi+Sempur+Bogor/data=!4m7!3m6!1s0x2e69c54ea8b912c5:0xa8573d9f7fccc7e8!8m2!3d-6.5920743!4d106.8017117!16s%2Fg%2F11fpvbcssr!19sChIJxRK5qE7FaS4R6MfMf589V6g?authuser=0&hl=id&rclk=1,-6.5920743,106.8017117,4.6,171.0,Alam
Ecodome Kebun Raya Bogor,https://www.google.com/maps/place/Ecodome+Kebun+Raya+Bogor/data=!4m7!3m6!1s0x2e69c5de4a61e035:0xc8f6b3a903cd4cce!8m2!3d-6.59753!4d106.8027574!16s%2Fg%2F11f9d95498!19sChIJNeBhSt7FaS4RzkzNA6mz9sg?authuser=0&hl=id&rclk=1,-6.59753,106.8027574,4.5,149.0,Alam
Museum Balai Kirti,https://www.google.com/maps/place/Museum+Balai+Kirti/data=!4m7!3m6!1s0x2e69c5c7e7f41993:0xb9a978e4ded664f1!8m2!3d-6.5984239!4d106.7944124!16s%2Fg%2F11cm0nrdgr!19sChIJkxn058fFaS4R8WTW3uR4qbk?authuser=0&hl=id&rclk=1,-6.5984239,106.7944124,4.7,1019.0,Budaya
